Price (PHP),Bedrooms,Bath,Floor_area (sqm),Land_area (sqm),City,IsCondo,Latitude,Longitude
13096600.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
12995800.0,1.0,1.0,52.0,0.0,Pasig,1,14.583771,121.059675
17641900.0,2.0,2.0,74.0,0.0,Pasig,1,14.583771,121.059675
14632000.0,1.0,1.0,59.0,0.0,Pasig,1,14.583771,121.059675
5479920.0,2.0,1.0,36.0,0.0,Quezon City,1,14.646511,120.996952
28056000.0,0.0,0.0,82.0,0.0,Pasig,1,14.588716,121.060009
41924000.0,2.0,2.0,114.0,0.0,Pasig,1,14.588377,121.059897
14278110.0,2.0,2.0,67.0,0.0,Quezon City,1,14.605396,121.081903
7320000.0,1.0,2.0,50.0,0.0,Davao,1,7.095857,125.630475
11054400.0,1.0,1.0,47.0,0.0,Pasig,1,14.583771,121.059675
